dataset,size,quality,algorithm,signal,seed,mi_value
merfish,100,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,100,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,100,0.6701133,SCVI,ng_idx,1404,0.64563
merfish,100,0.6701133,SCVI,ng_idx,2303,0.65466
merfish,100,0.6701133,SCVI,ng_idx,2701,0.62273
merfish,100,1.0,Geneformer,ng_idx,1404,0.35463
merfish,100,1.0,Geneformer,ng_idx,2303,0.50945
merfish,100,1.0,Geneformer,ng_idx,2701,0.51753
merfish,100,1.0,PCA,ng_idx,1404,1.33034
merfish,100,1.0,PCA,ng_idx,2303,1.29205
merfish,100,1.0,PCA,ng_idx,2701,1.39093
merfish,100,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,100,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,100,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,100,1.0,SCVI,ng_idx,1404,0.69116
merfish,100,1.0,SCVI,ng_idx,2303,0.66744
merfish,100,1.0,SCVI,ng_idx,2701,0.70489
merfish,203,0.027248,Geneformer,ng_idx,1404,0.11558
merfish,203,0.027248,Geneformer,ng_idx,2303,0.15125
merfish,203,0.027248,Geneformer,ng_idx,2701,0.09348
merfish,203,0.027248,PCA,ng_idx,1404,0.14112
merfish,203,0.027248,PCA,ng_idx,2303,0.12817
merfish,203,0.027248,PCA,ng_idx,2701,0.18388
merfish,203,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,203,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,203,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,203,0.027248,SCVI,ng_idx,1404,0.11397
merfish,203,0.027248,SCVI,ng_idx,2303,0.10151
merfish,203,0.027248,SCVI,ng_idx,2701,0.07023
merfish,203,0.0406617,Geneformer,ng_idx,1404,0.19761
merfish,203,0.0406617,Geneformer,ng_idx,2303,0.14456
merfish,203,0.0406617,Geneformer,ng_idx,2701,0.13636
merfish,203,0.0406617,PCA,ng_idx,1404,0.14569
merfish,203,0.0406617,PCA,ng_idx,2303,0.23435
merfish,203,0.0406617,PCA,ng_idx,2701,0.15414
merfish,203,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,203,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,203,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,203,0.0406617,SCVI,ng_idx,1404,0.05309
merfish,203,0.0406617,SCVI,ng_idx,2303,0.14764
merfish,203,0.0406617,SCVI,ng_idx,2701,0.15061
merfish,203,0.0606789,Geneformer,ng_idx,1404,0.2465
merfish,203,0.0606789,Geneformer,ng_idx,2303,0.19675
merfish,203,0.0606789,Geneformer,ng_idx,2701,0.18925
merfish,203,0.0606789,PCA,ng_idx,1404,0.28927
merfish,203,0.0606789,PCA,ng_idx,2303,0.20674
merfish,203,0.0606789,PCA,ng_idx,2701,0.28415
merfish,203,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,203,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,203,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,203,0.0606789,SCVI,ng_idx,1404,0.16416
merfish,203,0.0606789,SCVI,ng_idx,2303,0.17342
merfish,203,0.0606789,SCVI,ng_idx,2701,0.14876
merfish,203,0.0905502,Geneformer,ng_idx,1404,0.25792
merfish,203,0.0905502,Geneformer,ng_idx,2303,0.2029
merfish,203,0.0905502,Geneformer,ng_idx,2701,0.29637
merfish,203,0.0905502,PCA,ng_idx,1404,0.35852
merfish,203,0.0905502,PCA,ng_idx,2303,0.30317
merfish,203,0.0905502,PCA,ng_idx,2701,0.28253
merfish,203,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,203,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,203,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,203,0.0905502,SCVI,ng_idx,1404,0.27808
merfish,203,0.0905502,SCVI,ng_idx,2303,0.27225
merfish,203,0.0905502,SCVI,ng_idx,2701,0.30822
merfish,203,0.1351267,Geneformer,ng_idx,1404,0.31009
merfish,203,0.1351267,Geneformer,ng_idx,2303,0.3592
merfish,203,0.1351267,Geneformer,ng_idx,2701,0.35794
merfish,203,0.1351267,PCA,ng_idx,1404,0.46823
merfish,203,0.1351267,PCA,ng_idx,2303,0.48072
merfish,203,0.1351267,PCA,ng_idx,2701,0.50009
merfish,203,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,203,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,203,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,203,0.1351267,SCVI,ng_idx,1404,0.36849
merfish,203,0.1351267,SCVI,ng_idx,2303,0.32932
merfish,203,0.1351267,SCVI,ng_idx,2701,0.37389
merfish,203,0.2016475,Geneformer,ng_idx,1404,0.32959
merfish,203,0.2016475,Geneformer,ng_idx,2303,0.35752
merfish,203,0.2016475,Geneformer,ng_idx,2701,0.36602
merfish,203,0.2016475,PCA,ng_idx,1404,0.57324
merfish,203,0.2016475,PCA,ng_idx,2303,0.61651
merfish,203,0.2016475,PCA,ng_idx,2701,0.60929
merfish,203,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,203,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,203,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,203,0.2016475,SCVI,ng_idx,1404,0.42624
merfish,203,0.2016475,SCVI,ng_idx,2303,0.49394
merfish,203,0.2016475,SCVI,ng_idx,2701,0.42808
merfish,203,0.3009156,Geneformer,ng_idx,1404,0.37785
merfish,203,0.3009156,Geneformer,ng_idx,2303,0.38149
merfish,203,0.3009156,Geneformer,ng_idx,2701,0.4679
merfish,203,0.3009156,PCA,ng_idx,1404,0.7767
merfish,203,0.3009156,PCA,ng_idx,2303,0.79085
merfish,203,0.3009156,PCA,ng_idx,2701,0.7377
merfish,203,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,203,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,203,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,203,0.3009156,SCVI,ng_idx,1404,0.57814
merfish,203,0.3009156,SCVI,ng_idx,2303,0.5281
merfish,203,0.3009156,SCVI,ng_idx,2701,0.50297
merfish,203,0.4490518,Geneformer,ng_idx,1404,0.36766
merfish,203,0.4490518,Geneformer,ng_idx,2303,0.37051
merfish,203,0.4490518,Geneformer,ng_idx,2701,0.47382
merfish,203,0.4490518,PCA,ng_idx,1404,0.97826
merfish,203,0.4490518,PCA,ng_idx,2303,0.9668
merfish,203,0.4490518,PCA,ng_idx,2701,1.01805
merfish,203,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,203,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,203,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,203,0.4490518,SCVI,ng_idx,1404,0.72028
merfish,203,0.4490518,SCVI,ng_idx,2303,0.66041
merfish,203,0.4490518,SCVI,ng_idx,2701,0.68326
merfish,203,0.6701133,Geneformer,ng_idx,1404,0.42424
merfish,203,0.6701133,Geneformer,ng_idx,2303,0.41119
merfish,203,0.6701133,Geneformer,ng_idx,2701,0.48201
merfish,203,0.6701133,PCA,ng_idx,1404,1.18256
merfish,203,0.6701133,PCA,ng_idx,2303,1.18776
merfish,203,0.6701133,PCA,ng_idx,2701,1.17899
merfish,203,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,203,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,203,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,203,0.6701133,SCVI,ng_idx,1404,0.82993
merfish,203,0.6701133,SCVI,ng_idx,2303,0.82709
merfish,203,0.6701133,SCVI,ng_idx,2701,0.79663
merfish,203,1.0,Geneformer,ng_idx,1404,0.41193
merfish,203,1.0,Geneformer,ng_idx,2303,0.45365
merfish,203,1.0,Geneformer,ng_idx,2701,0.43935
merfish,203,1.0,PCA,ng_idx,1404,1.35404
merfish,203,1.0,PCA,ng_idx,2303,1.3317
merfish,203,1.0,PCA,ng_idx,2701,1.33406
merfish,203,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,203,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,203,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,203,1.0,SCVI,ng_idx,1404,0.91797
merfish,203,1.0,SCVI,ng_idx,2303,0.7792
merfish,203,1.0,SCVI,ng_idx,2701,0.79952
merfish,414,0.027248,Geneformer,ng_idx,1404,0.183
merfish,414,0.027248,Geneformer,ng_idx,2303,0.12908
merfish,414,0.027248,Geneformer,ng_idx,2701,0.15865
merfish,414,0.027248,PCA,ng_idx,1404,0.1098
merfish,414,0.027248,PCA,ng_idx,2303,0.10978
merfish,414,0.027248,PCA,ng_idx,2701,0.15364
merfish,414,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,414,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,414,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,414,0.027248,SCVI,ng_idx,1404,0.07492
merfish,414,0.027248,SCVI,ng_idx,2303,0.12975
merfish,414,0.027248,SCVI,ng_idx,2701,0.12616
merfish,414,0.0406617,Geneformer,ng_idx,1404,0.20588
merfish,414,0.0406617,Geneformer,ng_idx,2303,0.17169
merfish,414,0.0406617,Geneformer,ng_idx,2701,0.21491
merfish,414,0.0406617,PCA,ng_idx,1404,0.20538
merfish,414,0.0406617,PCA,ng_idx,2303,0.20694
merfish,414,0.0406617,PCA,ng_idx,2701,0.19905
merfish,414,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,414,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,414,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,414,0.0406617,SCVI,ng_idx,1404,0.16423
merfish,414,0.0406617,SCVI,ng_idx,2303,0.192
merfish,414,0.0406617,SCVI,ng_idx,2701,0.15952
merfish,414,0.0606789,Geneformer,ng_idx,1404,0.26826
merfish,414,0.0606789,Geneformer,ng_idx,2303,0.2872
merfish,414,0.0606789,Geneformer,ng_idx,2701,0.25215
merfish,414,0.0606789,PCA,ng_idx,1404,0.24217
merfish,414,0.0606789,PCA,ng_idx,2303,0.23934
merfish,414,0.0606789,PCA,ng_idx,2701,0.23548
merfish,414,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,414,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,414,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,414,0.0606789,SCVI,ng_idx,1404,0.22667
merfish,414,0.0606789,SCVI,ng_idx,2303,0.19705
merfish,414,0.0606789,SCVI,ng_idx,2701,0.22526
merfish,414,0.0905502,Geneformer,ng_idx,1404,0.29473
merfish,414,0.0905502,Geneformer,ng_idx,2303,0.2568
merfish,414,0.0905502,Geneformer,ng_idx,2701,0.23977
merfish,414,0.0905502,PCA,ng_idx,1404,0.39761
merfish,414,0.0905502,PCA,ng_idx,2303,0.35184
merfish,414,0.0905502,PCA,ng_idx,2701,0.37197
merfish,414,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,414,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,414,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,414,0.0905502,SCVI,ng_idx,1404,0.31271
merfish,414,0.0905502,SCVI,ng_idx,2303,0.28671
merfish,414,0.0905502,SCVI,ng_idx,2701,0.29053
merfish,414,0.1351267,Geneformer,ng_idx,1404,0.33079
merfish,414,0.1351267,Geneformer,ng_idx,2303,0.32247
merfish,414,0.1351267,Geneformer,ng_idx,2701,0.35437
merfish,414,0.1351267,PCA,ng_idx,1404,0.49858
merfish,414,0.1351267,PCA,ng_idx,2303,0.42339
merfish,414,0.1351267,PCA,ng_idx,2701,0.4693
merfish,414,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,414,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,414,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,414,0.1351267,SCVI,ng_idx,1404,0.33267
merfish,414,0.1351267,SCVI,ng_idx,2303,0.38868
merfish,414,0.1351267,SCVI,ng_idx,2701,0.35843
merfish,414,0.2016475,Geneformer,ng_idx,1404,0.38493
merfish,414,0.2016475,Geneformer,ng_idx,2303,0.47232
merfish,414,0.2016475,Geneformer,ng_idx,2701,0.38181
merfish,414,0.2016475,PCA,ng_idx,1404,0.68632
merfish,414,0.2016475,PCA,ng_idx,2303,0.77643
merfish,414,0.2016475,PCA,ng_idx,2701,0.69291
merfish,414,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,414,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,414,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,414,0.2016475,SCVI,ng_idx,1404,0.45612
merfish,414,0.2016475,SCVI,ng_idx,2303,0.52282
merfish,414,0.2016475,SCVI,ng_idx,2701,0.50696
merfish,414,0.3009156,Geneformer,ng_idx,1404,0.42309
merfish,414,0.3009156,Geneformer,ng_idx,2303,0.3733
merfish,414,0.3009156,Geneformer,ng_idx,2701,0.41994
merfish,414,0.3009156,PCA,ng_idx,1404,0.98698
merfish,414,0.3009156,PCA,ng_idx,2303,0.99708
merfish,414,0.3009156,PCA,ng_idx,2701,0.93443
merfish,414,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,414,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,414,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,414,0.3009156,SCVI,ng_idx,1404,0.5805
merfish,414,0.3009156,SCVI,ng_idx,2303,0.57478
merfish,414,0.3009156,SCVI,ng_idx,2701,0.55019
merfish,414,0.4490518,Geneformer,ng_idx,1404,0.43527
merfish,414,0.4490518,Geneformer,ng_idx,2303,0.4671
merfish,414,0.4490518,Geneformer,ng_idx,2701,0.49851
merfish,414,0.4490518,PCA,ng_idx,1404,1.20801
merfish,414,0.4490518,PCA,ng_idx,2303,1.20426
merfish,414,0.4490518,PCA,ng_idx,2701,1.18064
merfish,414,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,414,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,414,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,414,0.4490518,SCVI,ng_idx,1404,0.73974
merfish,414,0.4490518,SCVI,ng_idx,2303,0.73456
merfish,414,0.4490518,SCVI,ng_idx,2701,0.67831
merfish,414,0.6701133,Geneformer,ng_idx,1404,0.46755
merfish,414,0.6701133,Geneformer,ng_idx,2303,0.67592
merfish,414,0.6701133,Geneformer,ng_idx,2701,0.65907
merfish,414,0.6701133,PCA,ng_idx,1404,1.36079
merfish,414,0.6701133,PCA,ng_idx,2303,1.37219
merfish,414,0.6701133,PCA,ng_idx,2701,1.40747
merfish,414,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,414,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,414,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,414,0.6701133,SCVI,ng_idx,1404,0.77313
merfish,414,0.6701133,SCVI,ng_idx,2303,0.75419
merfish,414,0.6701133,SCVI,ng_idx,2701,0.76846
merfish,414,1.0,Geneformer,ng_idx,1404,0.78525
merfish,414,1.0,Geneformer,ng_idx,2303,0.72096
merfish,414,1.0,Geneformer,ng_idx,2701,0.73022
merfish,414,1.0,PCA,ng_idx,1404,1.58999
merfish,414,1.0,PCA,ng_idx,2303,1.54447
merfish,414,1.0,PCA,ng_idx,2701,1.56649
merfish,414,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,414,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,414,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,414,1.0,SCVI,ng_idx,1404,0.92381
merfish,414,1.0,SCVI,ng_idx,2303,1.05759
merfish,414,1.0,SCVI,ng_idx,2701,1.11669
merfish,843,0.027248,Geneformer,ng_idx,1404,0.18224
merfish,843,0.027248,Geneformer,ng_idx,2303,0.18091
merfish,843,0.027248,Geneformer,ng_idx,2701,0.15882
merfish,843,0.027248,PCA,ng_idx,1404,0.1444
merfish,843,0.027248,PCA,ng_idx,2303,0.16957
merfish,843,0.027248,PCA,ng_idx,2701,0.16786
merfish,843,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,843,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,843,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,843,0.027248,SCVI,ng_idx,1404,0.16011
merfish,843,0.027248,SCVI,ng_idx,2303,0.14011
merfish,843,0.027248,SCVI,ng_idx,2701,0.11191
merfish,843,0.0406617,Geneformer,ng_idx,1404,0.18723
merfish,843,0.0406617,Geneformer,ng_idx,2303,0.19284
merfish,843,0.0406617,Geneformer,ng_idx,2701,0.20524
merfish,843,0.0406617,PCA,ng_idx,1404,0.17319
merfish,843,0.0406617,PCA,ng_idx,2303,0.21946
merfish,843,0.0406617,PCA,ng_idx,2701,0.22194
merfish,843,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,843,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,843,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,843,0.0406617,SCVI,ng_idx,1404,0.16595
merfish,843,0.0406617,SCVI,ng_idx,2303,0.21238
merfish,843,0.0406617,SCVI,ng_idx,2701,0.17778
merfish,843,0.0606789,Geneformer,ng_idx,1404,0.23331
merfish,843,0.0606789,Geneformer,ng_idx,2303,0.19524
merfish,843,0.0606789,Geneformer,ng_idx,2701,0.22952
merfish,843,0.0606789,PCA,ng_idx,1404,0.29285
merfish,843,0.0606789,PCA,ng_idx,2303,0.24317
merfish,843,0.0606789,PCA,ng_idx,2701,0.25435
merfish,843,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,843,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,843,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,843,0.0606789,SCVI,ng_idx,1404,0.28215
merfish,843,0.0606789,SCVI,ng_idx,2303,0.22403
merfish,843,0.0606789,SCVI,ng_idx,2701,0.24479
merfish,843,0.0905502,Geneformer,ng_idx,1404,0.34862
merfish,843,0.0905502,Geneformer,ng_idx,2303,0.31649
merfish,843,0.0905502,Geneformer,ng_idx,2701,0.29934
merfish,843,0.0905502,PCA,ng_idx,1404,0.36088
merfish,843,0.0905502,PCA,ng_idx,2303,0.385
merfish,843,0.0905502,PCA,ng_idx,2701,0.39433
merfish,843,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,843,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,843,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,843,0.0905502,SCVI,ng_idx,1404,0.23379
merfish,843,0.0905502,SCVI,ng_idx,2303,0.31858
merfish,843,0.0905502,SCVI,ng_idx,2701,0.33635
merfish,843,0.1351267,Geneformer,ng_idx,1404,0.40635
merfish,843,0.1351267,Geneformer,ng_idx,2303,0.36892
merfish,843,0.1351267,Geneformer,ng_idx,2701,0.29184
merfish,843,0.1351267,PCA,ng_idx,1404,0.55916
merfish,843,0.1351267,PCA,ng_idx,2303,0.5108
merfish,843,0.1351267,PCA,ng_idx,2701,0.55187
merfish,843,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,843,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,843,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,843,0.1351267,SCVI,ng_idx,1404,0.45412
merfish,843,0.1351267,SCVI,ng_idx,2303,0.47591
merfish,843,0.1351267,SCVI,ng_idx,2701,0.46713
merfish,843,0.2016475,Geneformer,ng_idx,1404,0.4077
merfish,843,0.2016475,Geneformer,ng_idx,2303,0.49251
merfish,843,0.2016475,Geneformer,ng_idx,2701,0.45312
merfish,843,0.2016475,PCA,ng_idx,1404,0.68694
merfish,843,0.2016475,PCA,ng_idx,2303,0.77476
merfish,843,0.2016475,PCA,ng_idx,2701,0.80947
merfish,843,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,843,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,843,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,843,0.2016475,SCVI,ng_idx,1404,0.52119
merfish,843,0.2016475,SCVI,ng_idx,2303,0.52262
merfish,843,0.2016475,SCVI,ng_idx,2701,0.4961
merfish,843,0.3009156,Geneformer,ng_idx,1404,0.47373
merfish,843,0.3009156,Geneformer,ng_idx,2303,0.52913
merfish,843,0.3009156,Geneformer,ng_idx,2701,0.51839
merfish,843,0.3009156,PCA,ng_idx,1404,0.95776
merfish,843,0.3009156,PCA,ng_idx,2303,1.04662
merfish,843,0.3009156,PCA,ng_idx,2701,0.97029
merfish,843,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,843,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,843,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,843,0.3009156,SCVI,ng_idx,1404,0.73236
merfish,843,0.3009156,SCVI,ng_idx,2303,0.61137
merfish,843,0.3009156,SCVI,ng_idx,2701,0.62109
merfish,843,0.4490518,Geneformer,ng_idx,1404,0.60582
merfish,843,0.4490518,Geneformer,ng_idx,2303,0.57932
merfish,843,0.4490518,Geneformer,ng_idx,2701,0.57784
merfish,843,0.4490518,PCA,ng_idx,1404,1.22718
merfish,843,0.4490518,PCA,ng_idx,2303,1.25151
merfish,843,0.4490518,PCA,ng_idx,2701,1.24139
merfish,843,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,843,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,843,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,843,0.4490518,SCVI,ng_idx,1404,0.70418
merfish,843,0.4490518,SCVI,ng_idx,2303,0.78018
merfish,843,0.4490518,SCVI,ng_idx,2701,0.78554
merfish,843,0.6701133,Geneformer,ng_idx,1404,0.7727
merfish,843,0.6701133,Geneformer,ng_idx,2303,0.64856
merfish,843,0.6701133,Geneformer,ng_idx,2701,0.63404
merfish,843,0.6701133,PCA,ng_idx,1404,1.43043
merfish,843,0.6701133,PCA,ng_idx,2303,1.42234
merfish,843,0.6701133,PCA,ng_idx,2701,1.44542
merfish,843,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,843,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,843,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,843,0.6701133,SCVI,ng_idx,1404,0.94448
merfish,843,0.6701133,SCVI,ng_idx,2303,0.8387
merfish,843,0.6701133,SCVI,ng_idx,2701,0.83386
merfish,843,1.0,Geneformer,ng_idx,1404,0.74498
merfish,843,1.0,Geneformer,ng_idx,2303,0.76729
merfish,843,1.0,Geneformer,ng_idx,2701,0.77618
merfish,843,1.0,PCA,ng_idx,1404,1.51352
merfish,843,1.0,PCA,ng_idx,2303,1.57808
merfish,843,1.0,PCA,ng_idx,2701,1.62812
merfish,843,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,843,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,843,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,843,1.0,SCVI,ng_idx,1404,1.28071
merfish,843,1.0,SCVI,ng_idx,2303,1.10271
merfish,843,1.0,SCVI,ng_idx,2701,1.12913
merfish,1716,0.027248,Geneformer,ng_idx,1404,0.21043
merfish,1716,0.027248,Geneformer,ng_idx,2303,0.20457
merfish,1716,0.027248,Geneformer,ng_idx,2701,0.13127
merfish,1716,0.027248,PCA,ng_idx,1404,0.12073
merfish,1716,0.027248,PCA,ng_idx,2303,0.09341
merfish,1716,0.027248,PCA,ng_idx,2701,0.13423
merfish,1716,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,1716,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,1716,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,1716,0.027248,SCVI,ng_idx,1404,0.13469
merfish,1716,0.027248,SCVI,ng_idx,2303,0.16966
merfish,1716,0.027248,SCVI,ng_idx,2701,0.19043
merfish,1716,0.0406617,Geneformer,ng_idx,1404,0.1749
merfish,1716,0.0406617,Geneformer,ng_idx,2303,0.1515
merfish,1716,0.0406617,Geneformer,ng_idx,2701,0.19528
merfish,1716,0.0406617,PCA,ng_idx,1404,0.13729
merfish,1716,0.0406617,PCA,ng_idx,2303,0.19356
merfish,1716,0.0406617,PCA,ng_idx,2701,0.17536
merfish,1716,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,1716,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,1716,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,1716,0.0406617,SCVI,ng_idx,1404,0.17355
merfish,1716,0.0406617,SCVI,ng_idx,2303,0.15172
merfish,1716,0.0406617,SCVI,ng_idx,2701,0.15493
merfish,1716,0.0606789,Geneformer,ng_idx,1404,0.25312
merfish,1716,0.0606789,Geneformer,ng_idx,2303,0.24337
merfish,1716,0.0606789,Geneformer,ng_idx,2701,0.2509
merfish,1716,0.0606789,PCA,ng_idx,1404,0.26692
merfish,1716,0.0606789,PCA,ng_idx,2303,0.2628
merfish,1716,0.0606789,PCA,ng_idx,2701,0.27887
merfish,1716,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,1716,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,1716,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,1716,0.0606789,SCVI,ng_idx,1404,0.29956
merfish,1716,0.0606789,SCVI,ng_idx,2303,0.22328
merfish,1716,0.0606789,SCVI,ng_idx,2701,0.24325
merfish,1716,0.0905502,Geneformer,ng_idx,1404,0.2977
